DATE,DEXUSDMXN
1/3/2000,9.4015
1/4/2000,9.457
1/5/2000,9.535
1/6/2000,9.567
1/7/2000,9.52
1/10/2000,9.445
1/11/2000,9.4825
1/12/2000,9.515
1/13/2000,9.51
1/14/2000,9.455
1/17/2000,.
1/18/2000,9.441
1/19/2000,9.418
1/20/2000,9.408
1/21/2000,9.447
1/24/2000,9.485
1/25/2000,9.525
1/26/2000,9.5175
1/27/2000,9.52
1/28/2000,9.581
1/31/2000,9.64
2/1/2000,9.597
2/2/2000,9.575
2/3/2000,9.51
2/4/2000,9.481
2/7/2000,9.436
2/8/2000,9.402
2/9/2000,9.399
2/10/2000,9.4365
2/11/2000,9.423
2/14/2000,9.393
2/15/2000,9.3875
2/16/2000,9.3715
2/17/2000,9.398
2/18/2000,9.354
2/21/2000,.
2/22/2000,9.427
2/23/2000,9.413
2/24/2000,9.382
2/25/2000,9.378
2/28/2000,9.4025
2/29/2000,9.3645
3/1/2000,9.363
3/2/2000,9.341
3/3/2000,9.315
3/6/2000,9.3175
3/7/2000,9.285
3/8/2000,9.272
3/9/2000,9.2925
3/10/2000,9.3175
3/13/2000,9.313
3/14/2000,9.319
3/15/2000,9.337
3/16/2000,9.325
3/17/2000,9.322
3/20/2000,9.321
3/21/2000,9.3
3/22/2000,9.275
3/23/2000,9.2375
3/24/2000,9.1875
3/27/2000,9.1825
3/28/2000,9.184
3/29/2000,9.235
3/30/2000,9.306
3/31/2000,9.2895
4/3/2000,9.29
4/4/2000,9.312
4/5/2000,9.395
4/6/2000,9.364
4/7/2000,9.3222
4/10/2000,9.29
4/11/2000,9.366
4/12/2000,9.397
4/13/2000,9.399
4/14/2000,9.501
4/17/2000,9.4825
4/18/2000,9.437
4/19/2000,9.391
4/20/2000,9.403
4/21/2000,9.4045
4/24/2000,9.4405
4/25/2000,9.405
4/26/2000,9.409
4/27/2000,9.454
4/28/2000,9.411
5/1/2000,9.335
5/2/2000,9.334
5/3/2000,9.3675
5/4/2000,9.3965
5/5/2000,9.48
5/8/2000,9.4825
5/9/2000,9.4875
5/10/2000,9.572
5/11/2000,9.583
5/12/2000,9.5627
5/15/2000,9.576
5/16/2000,9.508
5/17/2000,9.5505
5/18/2000,9.582
5/19/2000,9.627
5/22/2000,9.573
5/23/2000,9.5025
5/24/2000,9.54
5/25/2000,9.5085
5/26/2000,9.53
5/29/2000,.
5/30/2000,9.52
5/31/2000,9.511
6/1/2000,9.49
6/2/2000,9.5575
6/5/2000,9.547
6/6/2000,9.675
6/7/2000,9.784
6/8/2000,9.9
6/9/2000,9.9325
6/12/2000,9.857
6/13/2000,9.788
6/14/2000,9.7875
6/15/2000,9.847
6/16/2000,9.9235
6/19/2000,9.909
6/20/2000,9.879
6/21/2000,9.815
6/22/2000,9.879
6/23/2000,9.975
6/26/2000,10.023
6/27/2000,10.087
6/28/2000,9.9685
6/29/2000,9.888
6/30/2000,9.843
7/3/2000,9.5525
7/4/2000,.
7/5/2000,9.515
7/6/2000,9.557
7/7/2000,9.508
7/10/2000,9.5
7/11/2000,9.439
7/12/2000,9.4815
7/13/2000,9.4375
7/14/2000,9.424
7/17/2000,9.342
7/18/2000,9.3385
7/19/2000,9.415
7/20/2000,9.38
7/21/2000,9.343
7/24/2000,9.329
7/25/2000,9.3585
7/26/2000,9.362
7/27/2000,9.37
7/28/2000,9.364
7/31/2000,9.368
8/1/2000,9.345
8/2/2000,9.345
8/3/2000,9.388
8/4/2000,9.357
8/7/2000,9.337
8/8/2000,9.35
8/9/2000,9.327
8/10/2000,9.322
8/11/2000,9.279
8/14/2000,9.246
8/15/2000,9.24
8/16/2000,9.183
8/17/2000,9.189
8/18/2000,9.25
8/21/2000,9.261
8/22/2000,9.239
8/23/2000,9.2725
8/24/2000,9.244
8/25/2000,9.232
8/28/2000,9.213
8/29/2000,9.2325
8/30/2000,9.214
8/31/2000,9.2
9/1/2000,9.2075
9/4/2000,.
9/5/2000,9.255
9/6/2000,9.318
9/7/2000,9.314
9/8/2000,9.327
9/11/2000,9.2825
9/12/2000,9.251
9/13/2000,9.283
9/14/2000,9.307
9/15/2000,9.361
9/18/2000,9.4225
9/19/2000,9.422
9/20/2000,9.456
9/21/2000,9.436
9/22/2000,9.475
9/25/2000,9.428
9/26/2000,9.4035
9/27/2000,9.4145
9/28/2000,9.426
9/29/2000,9.44
10/2/2000,9.4075
10/3/2000,9.399
10/4/2000,9.44
10/5/2000,9.4575
10/6/2000,9.466
10/9/2000,.
10/10/2000,9.465
10/11/2000,9.48
10/12/2000,9.52
10/13/2000,9.595
10/16/2000,9.548
10/17/2000,9.547
10/18/2000,9.578
10/19/2000,9.545
10/20/2000,9.558
10/23/2000,9.573
10/24/2000,9.571
10/25/2000,9.627
10/26/2000,9.696
10/27/2000,9.635
10/30/2000,9.604
10/31/2000,9.564
11/1/2000,9.581
11/2/2000,9.581
11/3/2000,9.61
11/6/2000,9.64
11/7/2000,9.6475
11/8/2000,9.618
11/9/2000,9.648
11/10/2000,9.605
11/13/2000,9.5705
11/14/2000,9.495
11/15/2000,9.465
11/16/2000,9.497
11/17/2000,9.478
11/20/2000,9.457
11/21/2000,9.414
11/22/2000,9.376
11/23/2000,.
11/24/2000,9.399
11/27/2000,9.371
11/28/2000,9.412
11/29/2000,9.396
11/30/2000,9.41
12/1/2000,9.42
12/4/2000,9.414
12/5/2000,9.375
12/6/2000,9.408
12/7/2000,9.429
12/8/2000,9.399
12/11/2000,9.4465
12/12/2000,9.471
12/13/2000,9.4505
12/14/2000,9.417
12/15/2000,9.409
12/18/2000,9.38
12/19/2000,9.37
12/20/2000,9.435
12/21/2000,9.585
12/22/2000,9.604
12/25/2000,.
12/26/2000,9.53
12/27/2000,9.577
12/28/2000,9.607
12/29/2000,9.618
1/1/2001,.
1/2/2001,9.714
1/3/2001,9.836
1/4/2001,9.698
1/5/2001,9.753
1/8/2001,9.691
1/9/2001,9.746
1/10/2001,9.8145
1/11/2001,9.845
1/12/2001,9.8775
1/15/2001,.
1/16/2001,9.972
1/17/2001,9.88
1/18/2001,9.885
1/19/2001,9.79
1/22/2001,9.785
1/23/2001,9.768
1/24/2001,9.692
1/25/2001,9.687
1/26/2001,9.697
1/29/2001,9.6695
1/30/2001,9.665
1/31/2001,9.679
2/1/2001,9.733
2/2/2001,9.769
2/5/2001,9.78
2/6/2001,9.689
2/7/2001,9.694
2/8/2001,9.657
2/9/2001,9.764
2/12/2001,9.741
2/13/2001,9.704
2/14/2001,9.718
2/15/2001,9.68
2/16/2001,9.703
2/19/2001,.
2/20/2001,9.68
2/21/2001,9.7
2/22/2001,9.735
2/23/2001,9.714
2/26/2001,9.668
2/27/2001,9.684
2/28/2001,9.6925
3/1/2001,9.706
3/2/2001,9.667
3/5/2001,9.639
3/6/2001,9.6385
3/7/2001,9.652
3/8/2001,9.644
3/9/2001,9.671
3/12/2001,9.665
3/13/2001,9.631
3/14/2001,9.571
3/15/2001,9.593
3/16/2001,9.622
3/19/2001,9.573
3/20/2001,9.515
3/21/2001,9.535
3/22/2001,9.585
3/23/2001,9.663
3/26/2001,9.538
3/27/2001,9.516
3/28/2001,9.541
3/29/2001,9.527
3/30/2001,9.485
4/2/2001,9.414
4/3/2001,9.394
4/4/2001,9.4225
4/5/2001,9.3875
4/6/2001,9.405
4/9/2001,9.36
4/10/2001,9.3225
4/11/2001,9.29
4/12/2001,9.313
4/13/2001,9.305
4/16/2001,9.332
4/17/2001,9.287
4/18/2001,9.187
4/19/2001,9.2725
4/20/2001,9.373
4/23/2001,9.388
4/24/2001,9.289
4/25/2001,9.3145
4/26/2001,9.258
4/27/2001,9.304
4/30/2001,9.261
5/1/2001,9.2725
5/2/2001,9.2915
5/3/2001,9.287
5/4/2001,9.257
5/7/2001,9.222
5/8/2001,9.212
5/9/2001,9.2115
5/10/2001,9.1945
5/11/2001,9.227
5/14/2001,9.193
5/15/2001,9.166
5/16/2001,9.166
5/17/2001,9
5/18/2001,8.98
5/21/2001,8.946
5/22/2001,8.98
5/23/2001,9.05
5/24/2001,9.088
5/25/2001,9.09
5/28/2001,.
5/29/2001,9.081
5/30/2001,9.165
5/31/2001,9.165
6/1/2001,9.18
6/4/2001,9.139
6/5/2001,9.1725
6/6/2001,9.125
6/7/2001,9.119
6/8/2001,9.074
6/11/2001,9.045
6/12/2001,9.089
6/13/2001,9.102
6/14/2001,9.047
6/15/2001,9.054
6/18/2001,9.053
6/19/2001,9.09
6/20/2001,9.085
6/21/2001,9.055
6/22/2001,9.073
6/25/2001,9.063
6/26/2001,9.0645
6/27/2001,9.0725
6/28/2001,9.0875
6/29/2001,9.06
7/2/2001,9.027
7/3/2001,9.03
7/4/2001,.
7/5/2001,9.057
7/6/2001,9.155
7/9/2001,9.1175
7/10/2001,9.1475
7/11/2001,9.295
7/12/2001,9.36
7/13/2001,9.34
7/16/2001,9.304
7/17/2001,9.165
7/18/2001,9.145
7/19/2001,9.19
7/20/2001,9.177
7/23/2001,9.1025
7/24/2001,9.107
7/25/2001,9.16
7/26/2001,9.16
7/27/2001,9.1875
7/30/2001,9.155
7/31/2001,9.151
8/1/2001,9.217
8/2/2001,9.167
8/3/2001,9.1675
8/6/2001,9.129
8/7/2001,9.1185
8/8/2001,9.095
8/9/2001,9.0875
8/10/2001,9.124
8/13/2001,9.093
8/14/2001,9.127
8/15/2001,9.087
8/16/2001,9.085
8/17/2001,9.1175
8/20/2001,9.1375
8/21/2001,9.122
8/22/2001,9.116
8/23/2001,9.123
8/24/2001,9.146
8/27/2001,9.1125
8/28/2001,9.144
8/29/2001,9.151
8/30/2001,9.1888
8/31/2001,9.2075
9/3/2001,.
9/4/2001,9.199
9/5/2001,9.2535
9/6/2001,9.2845
9/7/2001,9.329
9/10/2001,9.364
9/11/2001,.
9/12/2001,9.438
9/13/2001,9.465
9/14/2001,9.491
9/17/2001,9.447
9/18/2001,9.434
9/19/2001,9.423
9/20/2001,9.48
9/21/2001,9.491
9/24/2001,9.4439
9/25/2001,9.485
9/26/2001,9.537
9/27/2001,9.57
9/28/2001,9.52
10/1/2001,9.515
10/2/2001,9.518
10/3/2001,9.531
10/4/2001,9.533
10/5/2001,9.589
10/8/2001,.
10/9/2001,9.52
10/10/2001,9.413
10/11/2001,9.3375
10/12/2001,9.365
10/15/2001,9.27
10/16/2001,9.24
10/17/2001,9.2525
10/18/2001,9.232
10/19/2001,9.2075
10/22/2001,9.2002
10/23/2001,9.229
10/24/2001,9.2145
10/25/2001,9.247
10/26/2001,9.28
10/29/2001,9.2375
10/30/2001,9.258
10/31/2001,9.27
11/1/2001,9.286
11/2/2001,9.2765
11/5/2001,9.2285
11/6/2001,9.2146
11/7/2001,9.211
11/8/2001,9.215
11/9/2001,9.229
11/12/2001,.
11/13/2001,9.249
11/14/2001,9.235
11/15/2001,9.215
11/16/2001,9.21
11/19/2001,9.1955
11/20/2001,9.17
11/21/2001,9.1475
11/22/2001,.
11/23/2001,9.1525
11/26/2001,9.1675
11/27/2001,9.253
11/28/2001,9.277
11/29/2001,9.3085
11/30/2001,9.2585
12/3/2001,9.205
12/4/2001,9.223
12/5/2001,9.219
12/6/2001,9.245
12/7/2001,9.2175
12/10/2001,9.1875
12/11/2001,9.151
12/12/2001,9.1565
12/13/2001,9.125
12/14/2001,9.09
12/17/2001,9.114
12/18/2001,9.1075
12/19/2001,9.1325
12/20/2001,9.1615
12/21/2001,9.1325
12/24/2001,9.095
12/25/2001,.
12/26/2001,9.101
12/27/2001,9.142
12/28/2001,9.186
12/31/2001,9.156
1/1/2002,.
1/2/2002,9.095
1/3/2002,9.1175
1/4/2002,9.1395
1/7/2002,9.165
1/8/2002,9.1775
1/9/2002,9.2
1/10/2002,9.247
1/11/2002,9.25
1/14/2002,9.185
1/15/2002,9.1625
1/16/2002,9.202
1/17/2002,9.12
1/18/2002,9.13
1/21/2002,.
1/22/2002,9.16
1/23/2002,9.145
1/24/2002,9.127
1/25/2002,9.138
1/28/2002,9.159
1/29/2002,9.171
1/30/2002,9.193
1/31/2002,9.152
2/1/2002,9.1575
2/4/2002,9.17
2/5/2002,9.134
2/6/2002,9.128
2/7/2002,9.131
2/8/2002,9.15
2/11/2002,9.08
2/12/2002,9.096
2/13/2002,9.048
2/14/2002,9.089
2/15/2002,9.063
2/18/2002,.
2/19/2002,9.071
2/20/2002,9.089
2/21/2002,9.0775
2/22/2002,9.115
2/25/2002,9.08
2/26/2002,9.0855
2/27/2002,9.1
2/28/2002,9.13
3/1/2002,9.095
3/4/2002,9.08
3/5/2002,9.078
3/6/2002,9.087
3/7/2002,9.076
3/8/2002,9.071
3/11/2002,9.074
3/12/2002,9.0745
3/13/2002,9.1115
3/14/2002,9.114
3/15/2002,9.085
3/18/2002,9.0725
3/19/2002,9.072
3/20/2002,9.072
3/21/2002,9.063
3/22/2002,9.038
3/25/2002,9.02
3/26/2002,9.031
3/27/2002,9.0175
3/28/2002,9.012
3/29/2002,9.0005
4/1/2002,9.014
4/2/2002,9.002
4/3/2002,9.04
4/4/2002,9.0475
4/5/2002,9.029
4/8/2002,9.021
4/9/2002,9.042
4/10/2002,9.05
4/11/2002,9.074
4/12/2002,9.078
4/15/2002,9.182
4/16/2002,9.1625
4/17/2002,9.205
4/18/2002,9.242
4/19/2002,9.2235
4/22/2002,9.254
4/23/2002,9.27
4/24/2002,9.286
4/25/2002,9.36
4/26/2002,9.319
4/29/2002,9.3515
4/30/2002,9.375
5/1/2002,9.437
5/2/2002,9.435
5/3/2002,9.492
5/6/2002,9.4075
5/7/2002,9.476
5/8/2002,9.413
5/9/2002,9.4445
5/10/2002,9.512
5/13/2002,9.4885
5/14/2002,9.525
5/15/2002,9.455
5/16/2002,9.49
5/17/2002,9.4785
5/20/2002,9.4935
5/21/2002,9.51
5/22/2002,9.535
5/23/2002,9.527
5/24/2002,9.562
5/27/2002,.
5/28/2002,9.5605
5/29/2002,9.61
5/30/2002,9.713
5/31/2002,9.6525
6/3/2002,9.641
6/4/2002,9.725
6/5/2002,9.739
6/6/2002,9.7695
6/7/2002,9.735
6/10/2002,9.696
6/11/2002,9.675
6/12/2002,9.716
6/13/2002,9.638
6/14/2002,9.664
6/17/2002,9.605
6/18/2002,9.634
6/19/2002,9.69
6/20/2002,9.785
6/21/2002,9.956
6/24/2002,9.93
6/25/2002,9.815
6/26/2002,9.978
6/27/2002,9.97
6/28/2002,9.98
7/1/2002,9.925
7/2/2002,9.968
7/3/2002,9.9697
7/4/2002,.
7/5/2002,9.893
7/8/2002,9.933
7/9/2002,9.8665
7/10/2002,9.833
7/11/2002,9.8125
7/12/2002,9.726
7/15/2002,9.757
7/16/2002,9.727
7/17/2002,9.655
7/18/2002,9.649
7/19/2002,9.716
7/22/2002,9.6385
7/23/2002,9.613
7/24/2002,9.705
7/25/2002,9.739
7/26/2002,9.759
7/29/2002,9.7085
7/30/2002,9.748
7/31/2002,9.8
8/1/2002,9.878
8/2/2002,9.8475
8/5/2002,9.7865
8/6/2002,9.75
8/7/2002,9.738
8/8/2002,9.7475
8/9/2002,9.757
8/12/2002,9.843
8/13/2002,9.947
8/14/2002,9.962
8/15/2002,9.922
8/16/2002,9.86
8/19/2002,9.76
8/20/2002,9.7875
8/21/2002,9.7885
8/22/2002,9.83
8/23/2002,9.842
8/26/2002,9.825
8/27/2002,9.8495
8/28/2002,9.9
8/29/2002,9.9165
8/30/2002,9.9185
9/2/2002,.
9/3/2002,9.982
9/4/2002,10.015
9/5/2002,10.005
9/6/2002,9.9685
9/9/2002,9.965
9/10/2002,9.97
9/11/2002,9.9635
9/12/2002,9.965
9/13/2002,9.963
9/16/2002,9.9685
9/17/2002,9.955
9/18/2002,10.01
9/19/2002,10.075
9/20/2002,10.254
9/23/2002,10.35
9/24/2002,10.225
9/25/2002,10.255
9/26/2002,10.149
9/27/2002,10.165
9/30/2002,10.212
10/1/2002,10.162
10/2/2002,10.11
10/3/2002,10.131
10/4/2002,10.186
10/7/2002,10.216
10/8/2002,10.163
10/9/2002,10.2
10/10/2002,10.222
10/11/2002,10.158
10/14/2002,.
10/15/2002,10.0675
10/16/2002,10.07
10/17/2002,10
10/18/2002,9.99
10/21/2002,9.947
10/22/2002,9.9785
10/23/2002,10.017
10/24/2002,9.947
10/25/2002,9.975
10/28/2002,10.014
10/29/2002,10.15
10/30/2002,10.216
10/31/2002,10.15
11/1/2002,10.2
11/4/2002,10.198
11/5/2002,10.212
11/6/2002,10.17
11/7/2002,10.25
11/8/2002,10.32
11/11/2002,.
11/12/2002,10.342
11/13/2002,10.266
11/14/2002,10.214
11/15/2002,10.25
11/18/2002,10.1725
11/19/2002,10.1715
11/20/2002,10.145
11/21/2002,10.092
11/22/2002,10.124
11/25/2002,10.1145
11/26/2002,10.159
11/27/2002,10.154
11/28/2002,.
11/29/2002,10.154
12/2/2002,10.1025
12/3/2002,10.152
12/4/2002,10.2225
12/5/2002,10.263
12/6/2002,10.268
12/9/2002,10.175
12/10/2002,10.172
12/11/2002,10.18
12/12/2002,10.2025
12/13/2002,10.19
12/16/2002,10.195
12/17/2002,10.2075
12/18/2002,10.24
12/19/2002,10.192
12/20/2002,10.195
12/23/2002,10.19
12/24/2002,10.205
12/25/2002,.
12/26/2002,10.254
12/27/2002,10.323
12/30/2002,10.3725
12/31/2002,10.425
1/1/2003,.
1/2/2003,10.354
1/3/2003,10.375
1/6/2003,10.414
1/7/2003,10.321
1/8/2003,10.368
1/9/2003,10.415
1/10/2003,10.468
1/13/2003,10.54
1/14/2003,10.534
1/15/2003,10.493
1/16/2003,10.51
1/17/2003,10.582
1/20/2003,.
1/21/2003,10.6825
1/22/2003,10.8525
1/23/2003,10.779
1/24/2003,10.8375
1/27/2003,10.8975
1/28/2003,10.898
1/29/2003,10.978
1/30/2003,10.8675
1/31/2003,10.902
2/3/2003,10.896
2/4/2003,10.992
2/5/2003,10.865
2/6/2003,10.8675
2/7/2003,10.898
2/10/2003,10.986
2/11/2003,10.955
2/12/2003,10.978
2/13/2003,10.97
2/14/2003,10.887
2/17/2003,.
2/18/2003,10.774
2/19/2003,10.8385
2/20/2003,10.9225
2/21/2003,10.9825
2/24/2003,10.984
2/25/2003,11.064
2/26/2003,11.038
2/27/2003,11.0225
2/28/2003,11.0285
3/3/2003,10.994
3/4/2003,11.128
3/5/2003,11.2
3/6/2003,11.235
3/7/2003,11.11
3/10/2003,11.1066
3/11/2003,11.005
3/12/2003,10.905
3/13/2003,10.8385
3/14/2003,10.838
3/17/2003,10.865
3/18/2003,10.795
3/19/2003,10.855
3/20/2003,10.865
3/21/2003,10.7575
3/24/2003,10.823
3/25/2003,10.7175
3/26/2003,10.769
3/27/2003,10.762
3/28/2003,10.661
3/31/2003,10.782
4/1/2003,10.732
4/2/2003,10.673
4/3/2003,10.666
4/4/2003,10.679
4/7/2003,10.684
4/8/2003,10.737
4/9/2003,10.77
4/10/2003,10.755
4/11/2003,10.7075
4/14/2003,10.615
4/15/2003,10.65
4/16/2003,10.625
4/17/2003,10.545
4/18/2003,10.55
4/21/2003,10.543
4/22/2003,10.559
4/23/2003,10.515
4/24/2003,10.435
4/25/2003,10.437
4/28/2003,10.433
4/29/2003,10.333
4/30/2003,10.308
5/1/2003,10.25
5/2/2003,10.195
5/5/2003,10.195
5/6/2003,10.256
5/7/2003,10.218
5/8/2003,10.1785
5/9/2003,10.113
5/12/2003,10.188
5/13/2003,10.146
5/14/2003,10.139
5/15/2003,10.284
5/16/2003,10.36
5/19/2003,10.347
5/20/2003,10.251
5/21/2003,10.2685
5/22/2003,10.244
5/23/2003,10.235
5/26/2003,.
5/27/2003,10.354
5/28/2003,10.424
5/29/2003,10.322
5/30/2003,10.34
6/2/2003,10.244
6/3/2003,10.27
6/4/2003,10.3875
6/5/2003,10.56
6/6/2003,10.5075
6/9/2003,10.739
6/10/2003,10.735
6/11/2003,10.6175
6/12/2003,10.5598
6/13/2003,10.6
6/16/2003,10.475
6/17/2003,10.4875
6/18/2003,10.598
6/19/2003,10.48
6/20/2003,10.468
6/23/2003,10.4745
6/24/2003,10.532
6/25/2003,10.4815
6/26/2003,10.458
6/27/2003,10.43
6/30/2003,10.455
7/1/2003,10.455
7/2/2003,10.475
7/3/2003,10.435
7/4/2003,.
7/7/2003,10.4223
7/8/2003,10.525
7/9/2003,10.488
7/10/2003,10.463
7/11/2003,10.4325
7/14/2003,10.385
7/15/2003,10.43
7/16/2003,10.392
7/17/2003,10.339
7/18/2003,10.38
7/21/2003,10.424
7/22/2003,10.4375
7/23/2003,10.53
7/24/2003,10.528
7/25/2003,10.52
7/28/2003,10.47
7/29/2003,10.4845
7/30/2003,10.477
7/31/2003,10.585
8/1/2003,10.59
8/4/2003,10.599
8/5/2003,10.7
8/6/2003,10.709
8/7/2003,10.6775
8/8/2003,10.67
8/11/2003,10.713
8/12/2003,10.7335
8/13/2003,10.763
8/14/2003,10.705
8/15/2003,10.729
8/18/2003,10.732
8/19/2003,10.8015
8/20/2003,10.837
8/21/2003,10.86
8/22/2003,10.862
8/25/2003,10.884
8/26/2003,10.912
8/27/2003,10.929
8/28/2003,10.977
8/29/2003,11.06
9/1/2003,.
9/2/2003,11.028
9/3/2003,10.948
9/4/2003,10.858
9/5/2003,10.86
9/8/2003,10.913
9/9/2003,11.0275
9/10/2003,10.9595
9/11/2003,10.98
9/12/2003,10.985
9/15/2003,10.9745
9/16/2003,10.89
9/17/2003,10.915
9/18/2003,10.905
9/19/2003,10.8975
9/22/2003,10.855
9/23/2003,10.771
9/24/2003,10.802
9/25/2003,10.831
9/26/2003,10.9375
9/29/2003,11.04
9/30/2003,11.0025
10/1/2003,10.969
10/2/2003,11.1575
10/3/2003,11.245
10/6/2003,11.215
10/7/2003,11.3175
10/8/2003,11.262
10/9/2003,11.24
10/10/2003,11.175
10/13/2003,.
10/14/2003,11.237
10/15/2003,11.198
10/16/2003,11.255
10/17/2003,11.253
10/20/2003,11.175
10/21/2003,11.1475
10/22/2003,11.246
10/23/2003,11.188
10/24/2003,11.177
10/27/2003,11.1195
10/28/2003,11.067
10/29/2003,11.15
10/30/2003,11.103
10/31/2003,11.055
11/3/2003,10.986
11/4/2003,10.993
11/5/2003,11.0015
11/6/2003,10.9955
11/7/2003,10.9785
11/10/2003,11.015
11/11/2003,.
11/12/2003,11.065
11/13/2003,11.17
11/14/2003,11.1425
11/17/2003,11.18
11/18/2003,11.1675
11/19/2003,11.1975
11/20/2003,11.1875
11/21/2003,11.2035
11/24/2003,11.3125
11/25/2003,11.337
11/26/2003,11.3625
11/27/2003,.
11/28/2003,11.395
12/1/2003,11.4063
12/2/2003,11.36
12/3/2003,11.259
12/4/2003,11.229
12/5/2003,11.205
12/8/2003,11.24
12/9/2003,11.1725
12/10/2003,11.226
12/11/2003,11.173
12/12/2003,11.24
12/15/2003,11.294
12/16/2003,11.292
12/17/2003,11.27
12/18/2003,11.208
12/19/2003,11.2325
12/22/2003,11.271
12/23/2003,11.275
12/24/2003,11.2763
12/25/2003,.
12/26/2003,11.227
12/29/2003,11.235
12/30/2003,11.199
12/31/2003,11.242
1/1/2004,.
1/2/2004,11.095
1/5/2004,11.0011
1/6/2004,10.968
1/7/2004,10.914
1/8/2004,10.88
1/9/2004,10.845
1/12/2004,10.805
1/13/2004,10.842
1/14/2004,10.82
1/15/2004,10.857
1/16/2004,10.833
1/19/2004,.
1/20/2004,10.855
1/21/2004,10.94
1/22/2004,11.001
1/23/2004,10.93
1/26/2004,10.934
1/27/2004,10.88
1/28/2004,10.897
1/29/2004,11.0973
1/30/2004,11.012
2/2/2004,10.97
2/3/2004,11.084
2/4/2004,11.048
2/5/2004,11.245
2/6/2004,11.131
2/9/2004,11.1105
2/10/2004,11.1
2/11/2004,11.0011
2/12/2004,10.9685
2/13/2004,10.965
2/16/2004,.
2/17/2004,10.939
2/18/2004,10.9095
2/19/2004,10.978
2/20/2004,10.9415
2/23/2004,10.949
2/24/2004,11.053
2/25/2004,11.075
2/26/2004,11.0765
2/27/2004,11.062
3/1/2004,10.9725
3/2/2004,10.962
3/3/2004,11.0475
3/4/2004,11.007
3/5/2004,10.918
3/8/2004,10.945
3/9/2004,10.969
3/10/2004,10.947
3/11/2004,10.98
3/12/2004,10.968
3/15/2004,10.975
3/16/2004,11.066
3/17/2004,10.983
3/18/2004,11.114
3/19/2004,10.989
3/22/2004,10.976
3/23/2004,10.973
3/24/2004,10.998
3/25/2004,11.0208
3/26/2004,11.054
3/29/2004,11.16
3/30/2004,11.229
3/31/2004,11.183
4/1/2004,11.182
4/2/2004,11.1715
4/5/2004,11.157
4/6/2004,11.1615
4/7/2004,11.2395
4/8/2004,11.21
4/9/2004,11.2075
4/12/2004,11.2285
4/13/2004,11.2685
4/14/2004,11.2755
4/15/2004,11.269
4/16/2004,11.241
4/19/2004,11.252
4/20/2004,11.3175
4/21/2004,11.323
4/22/2004,11.317
4/23/2004,11.35
4/26/2004,11.29
4/27/2004,11.306
4/28/2004,11.341
4/29/2004,11.4315
4/30/2004,11.402
5/3/2004,11.442
5/4/2004,11.415
5/5/2004,11.3815
5/6/2004,11.4445
5/7/2004,11.545
5/10/2004,11.635
5/11/2004,11.616
5/12/2004,11.63
5/13/2004,11.634
5/14/2004,11.5695
5/17/2004,11.5215
5/18/2004,11.495
5/19/2004,11.54
5/20/2004,11.568
5/21/2004,11.561
5/24/2004,11.575
5/25/2004,11.472
5/26/2004,11.4725
5/27/2004,11.467
5/28/2004,11.414
5/31/2004,.
6/1/2004,11.4885
6/2/2004,11.44
6/3/2004,11.4325
6/4/2004,11.428
6/7/2004,11.344
6/8/2004,11.3505
6/9/2004,11.3865
6/10/2004,11.372
6/11/2004,11.382
6/14/2004,11.4248
6/15/2004,11.4145
6/16/2004,11.399
6/17/2004,11.355
6/18/2004,11.34
6/21/2004,11.311
6/22/2004,11.32
6/23/2004,11.345
6/24/2004,11.303
6/25/2004,11.315
6/28/2004,11.423
6/29/2004,11.525
6/30/2004,11.538
7/1/2004,11.506
7/2/2004,11.473
7/5/2004,.
7/6/2004,11.494
7/7/2004,11.4625
7/8/2004,11.535
7/9/2004,11.51
7/12/2004,11.503
7/13/2004,11.495
7/14/2004,11.468
7/15/2004,11.495
7/16/2004,11.43
7/19/2004,11.379
7/20/2004,11.401
7/21/2004,11.4655
7/22/2004,11.4455
7/23/2004,11.4393
7/26/2004,11.483
7/27/2004,11.5125
7/28/2004,11.478
7/29/2004,11.439
7/30/2004,11.41
8/2/2004,11.4298
8/3/2004,11.4
8/4/2004,11.455
8/5/2004,11.448
8/6/2004,11.417
8/9/2004,11.3743
8/10/2004,11.4025
8/11/2004,11.44
8/12/2004,11.4458
8/13/2004,11.401
8/16/2004,11.391
8/17/2004,11.345
8/18/2004,11.352
8/19/2004,11.3575
8/20/2004,11.348
8/23/2004,11.383
8/24/2004,11.38
8/25/2004,11.372
8/26/2004,11.367
8/27/2004,11.3825
8/30/2004,11.429
8/31/2004,11.376
9/1/2004,11.425
9/2/2004,11.485
9/3/2004,11.5185
9/6/2004,.
9/7/2004,11.5675
9/8/2004,11.585
9/9/2004,11.5725
9/10/2004,11.603
9/13/2004,11.574
9/14/2004,11.5995
9/15/2004,11.533
9/16/2004,11.5055
9/17/2004,11.4795
9/20/2004,11.4585
9/21/2004,11.4275
9/22/2004,11.402
9/23/2004,11.417
9/24/2004,11.415
9/27/2004,11.439
9/28/2004,11.405
9/29/2004,11.4305
9/30/2004,11.385
10/1/2004,11.3425
10/4/2004,11.354
10/5/2004,11.313
10/6/2004,11.279
10/7/2004,11.281
10/8/2004,11.2415
10/11/2004,.
10/12/2004,11.2895
10/13/2004,11.301
10/14/2004,11.3225
10/15/2004,11.4425
10/18/2004,11.499
10/19/2004,11.458
10/20/2004,11.452
10/21/2004,11.4765
10/22/2004,11.442
